,chain,hash,from,to,value,method,chain_tx_time
0,linea,0x0c874155d221131fe1d004e9164d0c57fe02061d0a76a9d43b2644dafeec981c,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,0x0c08ee150c3be41db73701cf3af029a8e5ce7cd8,0.001,Transfer,2023-09-12 14:13:13
1,linea,0x1208a3af868ebb0e980b17065f8a5f2e1083103cd92d537af9e0610abd70d6c9,0x57d89cc2f4183ba85d9f6a48639f66bb7f0adb71,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 14:16:25
2,linea,0x9a44d400e7346b02d8060cd0a2e80e8f32f405c76ddea0b4187a1db8a7e4f749,0x374c5d50500223196fbca15bc335ffa0ae0c7be6,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 14:16:37
3,linea,0x6624be73b2256e0fdecfba0641339fd922f31ed0388b8b06f3a6c14292058994,0xff503580dab53c20eda81d93ef8deb87407280a8,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 14:17:13
4,linea,0x4c4a0be052ac3f9951551102746c1479f65f12973f112043de02232927e16b79,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 14:18:01
5,linea,0x0c54eb848a275a643f0340d579fb7ddf82c0d98883da0504fbdc6766e4695dc7,0xff503580dab53c20eda81d93ef8deb87407280a8,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 14:19:37
6,linea,0xcb644c5674bcbc08a8d2c3e9c5fc9895cbecd717a8cf392b95cf60c866ca5540,0x57d89cc2f4183ba85d9f6a48639f66bb7f0adb71,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 14:19:37
7,linea,0xb83b491aa639262bca3c68201acba602d372abd06b8bcae54f65b6aa42a494b7,0x374c5d50500223196fbca15bc335ffa0ae0c7be6,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 14:20:01
8,linea,0xac152c76c0b6a4337d004b8794851754af8069a19129f3cd564cff7b06011045,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 14:20:01
9,linea,0xa8e816165c9d113d0cdc96ee0f4af04bef42ba3cd0e3ebd6fe3c2049a8664173,0xff503580dab53c20eda81d93ef8deb87407280a8,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 14:21:01
10,linea,0x8a555c688d518691a5b611945e3caa89cfa2385435fa424bc662db3b73dffd49,0x57d89cc2f4183ba85d9f6a48639f66bb7f0adb71,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 14:21:01
11,linea,0x0d1ae8d937a61eeb98f05049975157cbe135de2babac4f1dc823a5603921417e,0x10fee8bc6efa5d60ba852c315bd7f360b28fae97,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 14:21:13
12,linea,0xef5c97736286c7f5518acd4423a154b2f8b43404444cf08c0e63fe594c0ce205,0x374c5d50500223196fbca15bc335ffa0ae0c7be6,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 14:21:25
13,linea,0x3a8350d521ed595fdc9d124b1ed27b93de1d4abe19e46c4f66273aabcc9e03f5,0xe3c3ea733dca531f3aa56e76d1d562c92f973dfd,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 15:57:25
14,linea,0x036ffb9ea667cbb5d2e25406138341b001dcf45c96fcc00cb60d8f249daa7b18,0xa740894edb8390b31832dbd7a370d01b21ea265b,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 15:57:49
15,linea,0x22b4312e77e682297edb11a354e6f948f4320901bcd1ed0ae4a2087b3a008d02,0xb80135c04056b7b3074032852a752819dddef85c,0x272e156df8da513c69cb41cc7a99185d53f926bb,0.002,swapExactInputSingle(tuple params),2023-09-12 15:58:37
16,linea,0x6b264827deb2911f44ad2f5acb0a0ec943829f4cb94c3299c0f1fa7b51ca3ec2,0xb80135c04056b7b3074032852a752819dddef85c,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 15:59:49
17,linea,0x1e8e963273bc42f254618e6e1c7ad7da743f100467e32269039ee2acb7ec370e,0xb80135c04056b7b3074032852a752819dddef85c,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 16:00:25
18,linea,0x20150e3bcb2ff71a431f2281c7de5df37f006eeeb6ab4ae967e61d0fc7726711,0xa740894edb8390b31832dbd7a370d01b21ea265b,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 16:01:13
19,linea,0x9c4d57b572a32ff84398c22b929ff601ba7c8749730f878ee87d20169476ac0e,0xe3c3ea733dca531f3aa56e76d1d562c92f973dfd,0x009a0b7c38b542208936f1179151cd08e2943833,0.002,"supply(address gToken,uint256 uAmount)",2023-09-12 16:01:25
20,linea,0x40e15057f25097868778eb035cf7ba3d5365d8ef24dca073b1cc9b3a8deb2ecd,0xe3c3ea733dca531f3aa56e76d1d562c92f973dfd,0x009a0b7c38b542208936f1179151cd08e2943833,0.0,"redeemToken(address gToken,uint256 gAmount)",2023-09-12 16:02:49
